,Time,Username,Tweets,STOP_REMOVAL,Label
399,2022-06-08 01:32:41+00:00,Sweetcandylikeu,kami menunggu dari bulan mei dan saat ini sudah juni kami makan seadanya dan teman teman kami ada yang hampir httpstcof4ceht2xpi,menunggu mei juni makan seadanya teman teman httpstcof4ceht2xpi,neutral
400,2022-06-08 01:31:03+00:00,Sweetcandylikeu,kami janjikan jika termin akan proses selama hari kerja tapi sampai saat ini kami belum menerima termin httpstcofathurdjsr,janjikan termin proses kerja menerima termin httpstcofathurdjsr,neutral
401,2022-06-08 01:30:03+00:00,kb_ntb,selamat hari galungan dan kuningan bagi sahabatbahasa dan sahabatdikbud yang merayakannya httpstcowmvjufb8k9,selamat galungan kuningan sahabatbahasa sahabatdikbud merayakannya httpstcowmvjufb8k9,neutral
402,2022-06-08 01:29:47+00:00,DwikaBakti, sweetcandylikeu dengan uang saku juga kami harus bertahan untuk bayar kost listrik makan kuota internet dan lainlain kampusmerde , sweetcandylikeu uang saku bertahan bayar kost listrik makan kuota internet lainlain kampusmerde ,neutral
403,2022-06-08 01:29:42+00:00,DwikaBakti, sweetcandylikeu aku sendiri tempatkan beda kabupatenkota yang mana harus ngekost gak sanggup kalau harus pulang pergi dengan , sweetcandylikeu tempatkan beda kabupatenkota ngekost gak sanggup pulang pergi ,neutral
404,2022-06-08 01:29:39+00:00,Sweetcandylikeu,dengan uang saku juga kami harus bertahan untuk bayar kost listrik makan kuota internet dan lainlain httpstco0dc4rr1xof,uang saku bertahan bayar kost listrik makan kuota internet lainlain httpstco0dc4rr1xof,neutral
405,2022-06-08 01:27:39+00:00,Sweetcandylikeu,aku sendiri tempatkan beda kabupatenkota yang mana harus ngekost gak sanggup kalau harus pulang pergi denga httpstcoztfxmpgedk,tempatkan beda kabupatenkota ngekost gak sanggup pulang pergi denga httpstcoztfxmpgedk,neutral
406,2022-06-08 01:27:14+00:00,DwikaBakti, sweetcandylikeu pada angkatan ini memiliki kebijakan yang berbeda yang mana kami ditempatkan luar domisili kami entah itu , sweetcandylikeu angkatan memiliki kebijakan berbeda ditempatkan domisili ,neutral
407,2022-06-08 01:25:41+00:00,Sweetcandylikeu,pada angkatan ini memiliki kebijakan yang berbeda yang mana kami ditempatkan luar domisili kami entah itu httpstcouckzaque52,angkatan memiliki kebijakan berbeda ditempatkan domisili httpstcouckzaque52,neutral
408,2022-06-08 01:24:58+00:00,gunadarma_,gunadarma kampus merdeka segenap sivitas akademika universitas gunadarma mengucapkan selamat hari raya galungan httpstcokrcum0emwd,gunadarma kampus merdeka segenap sivitas akademika universitas gunadarma selamat raya galungan httpstcokrcum0emwd,neutral
409,2022-06-08 01:10:19+00:00,LPMP_RIAU, pauddikdasmen sobatbelajar kali ini kita akan membahas tentang yang sering ditanyakan oleh sobat terkait kurikulum merdeka yaitu ase , pauddikdasmen sobatbelajar kali membahas sobat terkait kurikulum merdeka ase ,neutral
410,2022-06-08 00:50:02+00:00,echo_kilo_oscar,merdeka belajar yaitu membangun ekosistem pendidikan berbasis teknologi berkolaborasi dengan lintas pihak dan men httpstcobboslsfjre,merdeka belajar membangun ekosistem pendidikan berbasis teknologi berkolaborasi lintas men httpstcobboslsfjre,neutral
411,2022-06-08 00:21:00+00:00,Sobat_RK, humasjabar mana nih yang masih bertanyatanya tentang ppdb 2022 cunggg jabarjuara jabarjuaralahirbatin ridwankamil ppdbjabar2 , humasjabar nih bertanyatanya ppdb 2022 cunggg jabarjuara jabarjuaralahirbatin ridwankamil ppdbjabar2 ,neutral
412,2022-06-08 00:18:10+00:00,humasjabar,mana nih yang masih bertanyatanya tentang ppdb 2022 cunggg jabarjuara jabarjuaralahirbatin ridwankamil httpstcomj2s1i0tb9,nih bertanyatanya ppdb 2022 cunggg jabarjuara jabarjuaralahirbatin ridwankamil httpstcomj2s1i0tb9,neutral
413,2022-06-07 17:51:11+00:00,ditalestari2010, gtk_kemdikbud pendaftaran beasiswa microcredential bidang literasi bagi guru paud dan teachers college columbia university diperp , gtk_kemdikbud pendaftaran beasiswa microcredential bidang literasi guru paud teachers college columbia university diperp ,neutral
414,2022-06-07 16:11:04+00:00,budayaseperadik,httpstcokxhk2v02sv mahasiswappgprajabatantahun2022 merdekabelajar ayomenjadiguru ppgprajabatan httpstcozyaxzsrzii,httpstcokxhk2v02sv mahasiswappgprajabatantahun2022 merdekabelajar ayomenjadiguru ppgprajabatan httpstcozyaxzsrzii,neutral
415,2022-06-07 15:12:08+00:00,harjun_resky,mari menjadi relawan program akm akm2022 merdekabelajar httpstcomb0kcbgzwh,mari relawan program akm akm2022 merdekabelajar httpstcomb0kcbgzwh,neutral
416,2022-06-07 15:09:11+00:00,BadanBahasa,kunjungi laman httpstcop37piwwfw2 untuk mengenal ukbi selasabahasa merdekabelajar ukbi httpstcovtk9ytzx4s,kunjungi laman httpstcop37piwwfw2 mengenal ukbi selasabahasa merdekabelajar ukbi httpstcovtk9ytzx4s,neutral
417,2022-06-07 15:08:55+00:00,HumasUnp,afdalisma kepala biro unp dilantik sebagai kepala lldikti wilayah httpstco7oi67jomyi baca berita selengkapnya httpstcots0gcxgktz,afdalisma kepala biro unp dilantik kepala lldikti wilayah httpstco7oi67jomyi baca berita selengkapnya httpstcots0gcxgktz,neutral
418,2022-06-07 13:56:42+00:00,denbaguse_koko, kemdikbud_ri hayo siapa yang masih menggunakan kata resiko sahabatdikbud menurut kamus besar bahasa indonesia kbbi penulisan , kemdikbud_ri hayo resiko sahabatdikbud kamus bahasa indonesia kbbi penulisan ,neutral
419,2022-06-07 13:54:06+00:00,Kemdikbud_RI,hayo siapa yang masih menggunakan kata resiko sahabatdikbud menurut kamus besar bahasa indonesia kbbi pen httpstcoty9sticcpu,hayo resiko sahabatdikbud kamus bahasa indonesia kbbi pen httpstcoty9sticcpu,neutral
420,2022-06-07 13:36:20+00:00,arb4000, kemdikbud_ri sahabatdikbud ayo daftarkan dirimu untuk mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi , kemdikbud_ri sahabatdikbud ayo daftarkan dirimu mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi ,neutral
421,2022-06-07 11:42:03+00:00,atulotulo, kemdikbud_ri sahabatdikbud ayo daftarkan dirimu untuk mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi , kemdikbud_ri sahabatdikbud ayo daftarkan dirimu mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi ,neutral
422,2022-06-07 11:07:59+00:00,rief_ww_apg, kemdikbud_ri sahabatdikbud ayo daftarkan dirimu untuk mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi , kemdikbud_ri sahabatdikbud ayo daftarkan dirimu mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi ,neutral
423,2022-06-07 10:49:11+00:00,SSChildSurabaya,pemenang giveaway tahun sscs halo teman teman selamat kepada pemenang yang berhasil memenangkan giveaway httpstcoapwkwa2b7z,pemenang giveaway sscs halo teman teman selamat pemenang berhasil memenangkan giveaway httpstcoapwkwa2b7z,neutral
424,2022-06-07 10:47:22+00:00,HexxaHS, kemdikbud_ri sahabatdikbud yuk bantu martha menebak manakah yang merupakan bendera negara hungaria merdekabelajar seninmain , kemdikbud_ri sahabatdikbud yuk bantu martha menebak manakah bendera negara hungaria merdekabelajar seninmain ,neutral
425,2022-06-07 10:15:51+00:00,komunitasgurusd, permainan menarik untuk mengasah otak seru amp mudah dimainkan anak deretan permainan ini dapat membantu merangsa httpstcoptg0duvje4, permainan menarik mengasah otak seru amp mudah dimainkan anak deretan permainan membantu merangsa httpstcoptg0duvje4,neutral
426,2022-06-07 10:11:07+00:00,komunitasgurusd, metode belajar yang tepat untuk anak tak hanya membuat anak lebih cerdas belajar dengan tepat dapat membant httpstcowx5wc3b69t, metode belajar anak anak cerdas belajar membant httpstcowx5wc3b69t,neutral
427,2022-06-07 09:34:13+00:00,UnivDarmaAgung,dan juga agar semakin memperkuat pengenalan akan universitas darma agung yang merupakan kampus tertua kota medan httpstcoc1s5rwqwwr,memperkuat pengenalan universitas darma agung kampus tertua kota medan httpstcoc1s5rwqwwr,neutral
428,2022-06-07 08:53:57+00:00,KamiPengajar, pauddikdasmen sobatbelajar kali ini kita akan membahas tentang yang sering ditanyakan oleh sobat terkait kurikulum merdeka yaitu ase , pauddikdasmen sobatbelajar kali membahas sobat terkait kurikulum merdeka ase ,neutral
429,2022-06-07 08:48:34+00:00,SaputraAR94_, pauddikdasmen sobatbelajar kali ini kita akan membahas tentang yang sering ditanyakan oleh sobat terkait kurikulum merdeka yaitu ase , pauddikdasmen sobatbelajar kali membahas sobat terkait kurikulum merdeka ase ,neutral
430,2022-06-07 08:47:29+00:00,HumasUnp,karate sumbang medali bagi kontingen unp hari pertama pomprov httpstco2ilf7slb9g universitasnegeripadang httpstcoa267oj0vbc,karate sumbang medali kontingen unp pomprov httpstco2ilf7slb9g universitasnegeripadang httpstcoa267oj0vbc,neutral
431,2022-06-07 08:37:26+00:00,Moh4madZainudin,tulisnjawaban dikolom komentar info pendaftaran kuliah 081227576775 semarang semaranghebat httpstcot46abznoa6,tulisnjawaban dikolom komentar info pendaftaran kuliah 081227576775 semarang semaranghebat httpstcot46abznoa6,neutral
432,2022-06-07 08:11:33+00:00,Fikom_Gunadarma,lampiran krs aktif semester ata 20212022 fikomug fikomugsiap universitasgunadarma s1komunikasi s2komunikasi kampusmerdeka,lampiran krs aktif semester ata 20212022 fikomug fikomugsiap universitasgunadarma s1komunikasi s2komunikasi kampusmerdeka,neutral
433,2022-06-07 08:05:41+00:00,PAUDDikdasmen,sobatbelajar kali ini kita akan membahas tentang yang sering ditanyakan oleh sobat terkait kurikulum merdeka yait httpstco56bxsdicb0,sobatbelajar kali membahas sobat terkait kurikulum merdeka yait httpstco56bxsdicb0,neutral
434,2022-06-07 07:42:15+00:00,KamiPengajar, kemdikbud_ri sahabatdikbud ayo daftarkan dirimu untuk mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi , kemdikbud_ri sahabatdikbud ayo daftarkan dirimu mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi ,neutral
435,2022-06-07 07:16:30+00:00,urindo_official,halo mahasiswa urindo kamu sudah tau kan kampus mengajar kampus mengajar adalah salah satu bagian dari kebija httpstco2vrhuglbov,halo mahasiswa urindo tau kampus mengajar kampus mengajar salah kebija httpstco2vrhuglbov,neutral
436,2022-06-07 06:38:39+00:00,alsayangseokjin, kemdikbud_ri sahabatdikbud ayo daftarkan dirimu untuk mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi , kemdikbud_ri sahabatdikbud ayo daftarkan dirimu mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi ,neutral
437,2022-06-07 06:33:53+00:00,Kemdikbud_RI,sahabatdikbud ayo daftarkan dirimu untuk mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 infor httpstcople8ywvo1y,sahabatdikbud ayo daftarkan dirimu mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 infor httpstcople8ywvo1y,neutral
438,2022-06-07 04:19:58+00:00,Alllllllllllldi, ipbofficial prestasiipb ujilah dirimu ambang batas maka kelak kau paham cara tuk memaksimalkan potensi yang ada kami ucapkan sela , ipbofficial prestasiipb ujilah dirimu ambang batas kelak kau paham tuk memaksimalkan potensi ucapkan ,neutral
439,2022-06-07 03:44:49+00:00,unikomtwit, mahasiswa unikom lolos pendanaan pkm tahun 2022 baca selengkapnya httpstcox25u5otsln unikom httpstcohz8gwkcyjn, mahasiswa unikom lolos pendanaan pkm 2022 baca selengkapnya httpstcox25u5otsln unikom httpstcohz8gwkcyjn,neutral
440,2022-06-07 03:28:07+00:00,Kg_maniss,harapan saya mengikuti program akmb yaitu dapat berkontribusi secara langsung ketengah tengah masyarakat terutama httpstco3zglehxaho,harapan mengikuti program akmb berkontribusi langsung ketengah masyarakat httpstco3zglehxaho,neutral
441,2022-06-07 03:27:01+00:00,Kg_maniss,pembekalan akmb disampaikan point penting terkait tugas dan tanggungjawab program yang akan dijalankan selama masa httpstcoj38bdvrgbv,pembekalan akmb point terkait tugas tanggungjawab program dijalankan httpstcoj38bdvrgbv,neutral
442,2022-06-07 03:20:36+00:00,kb_ntb,sahabatbahasa dan sahabatdikbud yuk kita simak profil singkat salah satu penulis ntb yaitu ilda karwayu dal httpstcobc8jscnk5o,sahabatbahasa sahabatdikbud yuk simak profil singkat salah penulis ntb ilda karwayu dal httpstcobc8jscnk5o,neutral
443,2022-06-07 03:10:31+00:00,Argo00449750, kemdikbud_ri sahabatdikbud pada pertemuan perdana education working group edwg presidensig20 indonesia yogyakarta kemendikbud , kemdikbud_ri sahabatdikbud pertemuan perdana education working group edwg presidensig20 indonesia yogyakarta kemendikbud ,neutral
444,2022-06-07 02:50:18+00:00,Argo00449750, masmenteri halo sobat saksikan siaran langsung peluncuran merdeka belajar episode praktisi mengajar jumat juni 2022 pukul , masmenteri halo sobat saksikan siaran langsung peluncuran merdeka belajar episode praktisi mengajar jumat juni 2022 ,neutral
445,2022-06-07 02:49:20+00:00,Argo00449750, kemdikbud_ri sahabatdikbud kemendikbudristek baru saja meluncurkan merdekabelajar eps praktisimengajar kita ingin par , kemdikbud_ri sahabatdikbud kemendikbudristek meluncurkan merdekabelajar eps praktisimengajar par ,neutral
446,2022-06-07 02:30:18+00:00,kb_ntb,sasambohariini untuk sahabatbahasa dan sahabatdikbud yaitu kata ngumang dalam bahasa samawa sumbawa httpstcocqypmchmau,sasambohariini sahabatbahasa sahabatdikbud ngumang bahasa samawa sumbawa httpstcocqypmchmau,neutral
447,2022-06-07 01:38:32+00:00,echo_kilo_oscar,yuk terapkan sistem belajar mengajar produktif dengan konsep hybrid ecosystem classroom kami membuka diri untuk httpstco16dotnoexp,yuk terapkan sistem belajar mengajar produktif konsep hybrid ecosystem classroom membuka httpstco16dotnoexp,neutral
448,2022-06-07 01:05:47+00:00,mocilbarcul,collegemenfess telkom tokopedia shopee grab gojek bank kemenkeu dll liat aja web kampusmerdekalinkedi httpstcol7eii5zeah,collegemenfess telkom tokopedia shopee grab gojek bank kemenkeu dll liat aja web kampusmerdekalinkedi httpstcol7eii5zeah,neutral
449,2022-06-07 00:51:03+00:00,BBhsAceh, badanbahasa halo sahabatbahasa dan sahabatdikbud selamat hari senin setuju atau tidak dengan pantun tersebut apakah sahabatba , badanbahasa halo sahabatbahasa sahabatdikbud selamat senin setuju pantun sahabatba ,neutral
450,2022-06-06 15:58:49+00:00,nvalworld,alter18base salah diwajarin dibner dibilang sok alim merdekabelajar,alter18base salah diwajarin dibner dibilang sok alim merdekabelajar,neutral
